episodes,steps,total reward
144,10000,10.0
371,20000,145.0
721,30000,276.0
1090,40000,297.0
1488,50000,326.0
1881,60000,305.0
2244,70000,284.0
2604,80000,288.0
2968,90000,291.0
3300,100000,265.0
