steps,total reward,episodes
10000,1.0,126
20000,4.0,235
30000,103.0,438
40000,216.0,734
50000,233.0,1040
60000,229.0,1365
70000,219.0,1675
80000,231.0,2001
90000,242.0,2327
100000,238.0,2663
