episodes,total reward,steps
297,22.0,10000
493,22.0,20000
712,16.0,30000
928,34.0,40000
1137,21.0,50000
1344,26.0,60000
1579,22.0,70000
1796,34.0,80000
2068,43.0,90000
2309,36.0,100000
