episodes,steps,total reward
221,10000,1.0
389,20000,6.0
515,30000,11.0
647,40000,23.0
811,50000,50.0
1026,60000,86.0
1214,70000,93.0
1405,80000,106.0
1655,90000,137.0
1903,100000,136.0
