steps,total reward,episodes
10000,32.0,131
20000,47.0,306
30000,72.0,497
40000,113.0,759
50000,86.0,969
60000,121.0,1192
70000,117.0,1409
80000,92.0,1618
90000,95.0,1844
100000,108.0,2081
