steps,episodes,total reward
10000,133,0.0
20000,209,0.0
30000,290,3.0
40000,448,85.0
50000,672,132.0
60000,915,168.0
70000,1169,174.0
80000,1408,173.0
90000,1635,143.0
100000,1882,167.0
