episodes,steps,total reward
258,10000,6.0
482,20000,7.0
675,30000,7.0
846,40000,9.0
1061,50000,8.0
1303,60000,9.0
1524,70000,12.0
1713,80000,7.0
1877,90000,9.0
2074,100000,14.0
