steps,total reward,episodes
10000,52.0,184
20000,69.0,398
30000,72.0,627
40000,83.0,900
50000,110.0,1195
60000,111.0,1487
70000,114.0,1773
80000,125.0,2106
90000,107.0,2435
100000,91.0,2714
