episodes,steps,total reward
250,10000,2.0
414,20000,10.0
561,30000,21.0
696,40000,14.0
830,50000,16.0
995,60000,27.0
1152,70000,43.0
1281,80000,21.0
1435,90000,40.0
1602,100000,47.0
