steps,episodes,total reward
10000,198,59.0
20000,418,70.0
30000,661,85.0
40000,851,69.0
50000,1130,103.0
60000,1423,109.0
70000,1716,119.0
80000,2048,129.0
90000,2296,95.0
100000,2609,123.0
