steps,episodes,total reward
10000,207,14.0
20000,459,17.0
30000,711,22.0
40000,1020,31.0
50000,1367,55.0
60000,1648,35.0
70000,1952,47.0
80000,2332,67.0
90000,2713,73.0
100000,3062,62.0
