episodes,total reward,steps
135,0.0,10000
219,1.0,20000
384,78.0,30000
703,251.0,40000
1116,326.0,50000
1490,281.0,60000
1840,286.0,70000
2227,316.0,80000
2575,282.0,90000
2940,289.0,100000
