steps,total reward,episodes
10000,0.0,141
20000,4.0,230
30000,154.0,469
40000,242.0,786
50000,221.0,1090
60000,245.0,1412
70000,234.0,1734
80000,226.0,2038
90000,224.0,2350
100000,239.0,2681
