episodes,total reward,steps
241,0.0,10000
390,6.0,20000
512,12.0,30000
645,26.0,40000
820,60.0,50000
1014,85.0,60000
1220,95.0,70000
1419,108.0,80000
1621,118.0,90000
1885,140.0,100000
