steps,total reward,episodes
10000,51.0,167
20000,58.0,360
30000,81.0,587
40000,126.0,847
50000,161.0,1164
60000,128.0,1503
70000,127.0,1863
80000,113.0,2163
90000,125.0,2484
100000,148.0,2777
