steps,total reward,episodes
10000,52.0,182
20000,67.0,390
30000,71.0,610
40000,106.0,885
50000,64.0,1100
60000,88.0,1345
70000,81.0,1583
80000,103.0,1844
90000,78.0,2061
100000,91.0,2305
