episodes,steps,total reward
222,10000,2.0
379,20000,2.0
523,30000,2.0
664,40000,3.0
812,50000,6.0
968,60000,6.0
1083,70000,11.0
1185,80000,7.0
1313,90000,9.0
1446,100000,3.0
