total reward,episodes,steps
16.0,266,10000
22.0,486,20000
20.0,694,30000
11.0,935,40000
24.0,1143,50000
16.0,1360,60000
15.0,1556,70000
17.0,1765,80000
23.0,1942,90000
21.0,2167,100000
