steps,episodes,total reward
10000,165,9.0
20000,351,16.0
30000,592,28.0
40000,839,31.0
50000,1071,45.0
60000,1300,36.0
70000,1545,46.0
80000,1793,65.0
90000,2042,68.0
100000,2289,51.0
