episodes,total reward,steps
200,7.0,10000
414,15.0,20000
685,12.0,30000
988,29.0,40000
1253,42.0,50000
1499,28.0,60000
1794,60.0,70000
2058,53.0,80000
2337,80.0,90000
2660,64.0,100000
