episodes,steps,total reward
141,10000,40.0
327,20000,54.0
486,30000,49.0
684,40000,58.0
899,50000,75.0
1102,60000,61.0
1366,70000,83.0
1603,80000,78.0
1838,90000,77.0
2008,100000,64.0
