total reward,steps,episodes
34.0,10000,234
57.0,20000,528
69.0,30000,892
83.0,40000,1316
82.0,50000,1712
81.0,60000,2114
95.0,70000,2555
107.0,80000,3095
93.0,90000,3581
59.0,100000,3903
