steps,episodes,total reward
10000,183,0.0
20000,325,0.0
30000,440,1.0
40000,562,0.0
50000,684,2.0
60000,819,7.0
70000,939,8.0
80000,1049,13.0
90000,1158,15.0
100000,1285,23.0
