total reward,episodes,steps
0.0,133,10000
0.0,235,20000
135.0,452,30000
228.0,769,40000
238.0,1089,50000
236.0,1425,60000
237.0,1735,70000
221.0,2039,80000
238.0,2360,90000
248.0,2683,100000
