steps,episodes,total reward
10000,192,19.0
20000,442,31.0
30000,782,78.0
40000,1057,63.0
50000,1369,76.0
60000,1676,86.0
70000,1925,58.0
80000,2234,85.0
90000,2485,53.0
100000,2751,89.0
