total reward,steps,episodes
14.0,10000,100
194.0,20000,366
342.0,30000,788
343.0,40000,1217
341.0,50000,1638
351.0,60000,2072
347.0,70000,2506
349.0,80000,2930
348.0,90000,3355
345.0,100000,3780
