steps,total reward,episodes
10000,6.0,180
20000,15.0,422
30000,12.0,680
40000,29.0,972
50000,29.0,1200
60000,25.0,1426
70000,49.0,1696
80000,63.0,2005
90000,65.0,2297
100000,55.0,2583
