steps,total reward,episodes
10000,48.0,174
20000,74.0,378
30000,76.0,617
40000,100.0,944
50000,141.0,1338
60000,144.0,1684
70000,113.0,2024
80000,107.0,2322
90000,120.0,2719
100000,125.0,3108
