episodes,steps,total reward
109,10000,-1.0900000000000007
327,20000,-2.1799999999999975
689,30000,-3.619999999999967
1065,40000,-3.759999999999964
1436,50000,-3.709999999999965
1821,60000,-3.849999999999962
2164,70000,-3.429999999999971
2527,80000,-3.6299999999999666
2897,90000,-3.699999999999965
3278,100000,-3.8099999999999627
