episodes,total reward,steps
184,16.0,10000
389,27.0,20000
645,56.0,30000
897,68.0,40000
1178,79.0,50000
1456,105.0,60000
1677,64.0,70000
1948,87.0,80000
2261,110.0,90000
2557,97.0,100000
