steps,total reward,episodes
10000,0.0,238
20000,6.0,384
30000,11.0,505
40000,23.0,631
50000,48.0,787
60000,82.0,981
70000,99.0,1190
80000,117.0,1422
90000,136.0,1672
100000,134.0,1918
