episodes,steps,total reward
103,10000,21.0
382,20000,196.0
821,30000,350.0
1277,40000,371.0
1737,50000,360.0
2190,60000,354.0
2649,70000,363.0
3101,80000,360.0
3557,90000,361.0
4006,100000,358.0
