steps,total reward,episodes
10000,21.0,184
20000,37.0,296
30000,46.0,412
40000,53.0,538
50000,61.0,678
60000,68.0,805
70000,90.0,969
80000,121.0,1156
90000,110.0,1342
100000,174.0,1594
