episodes,steps,total reward
126,10000,27.0
372,20000,136.0
721,30000,224.0
1058,40000,228.0
1396,50000,227.0
1715,60000,214.0
2070,70000,253.0
2431,80000,271.0
2822,90000,273.0
3185,100000,252.0
