total reward,episodes,steps
0.0,183,10000
0.0,317,20000
0.0,442,30000
0.0,548,40000
4.0,689,50000
8.0,794,60000
6.0,942,70000
26.0,1052,80000
8.0,1153,90000
18.0,1279,100000
