steps,total reward,episodes
10000,51.0,178
20000,54.0,365
30000,87.0,638
40000,96.0,905
50000,83.0,1204
60000,127.0,1610
70000,120.0,1989
80000,100.0,2328
90000,104.0,2683
100000,84.0,2987
