total reward,steps,episodes
14.0,10000,186
10.0,20000,360
9.0,30000,578
22.0,40000,777
33.0,50000,991
13.0,60000,1196
26.0,70000,1396
12.0,80000,1550
17.0,90000,1691
14.0,100000,1903
