total reward,steps,episodes
50.0,10000,168
43.0,20000,314
36.0,30000,456
33.0,40000,594
49.0,50000,752
48.0,60000,922
59.0,70000,1088
70.0,80000,1302
54.0,90000,1484
61.0,100000,1702
