steps,total reward,episodes
10000,1.0,144
20000,47.0,279
30000,161.0,538
40000,127.0,753
50000,158.0,989
60000,146.0,1212
70000,160.0,1451
80000,184.0,1717
90000,142.0,1926
100000,174.0,2196
