total reward,episodes,steps
37.0,156,10000
54.0,343,20000
102.0,639,30000
89.0,943,40000
121.0,1284,50000
132.0,1653,60000
101.0,1982,70000
124.0,2311,80000
99.0,2640,90000
95.0,2946,100000
