episodes,steps,total reward
216,10000,10.0
456,20000,15.0
742,30000,18.0
1126,40000,49.0
1389,50000,20.0
1797,60000,71.0
2174,70000,72.0
2500,80000,55.0
2864,90000,65.0
3238,100000,55.0
