total reward,episodes,steps
8.0,204,10000
10.0,411,20000
34.0,692,30000
35.0,981,40000
31.0,1262,50000
66.0,1563,60000
67.0,1881,70000
25.0,2091,80000
55.0,2353,90000
89.0,2664,100000
