episodes,steps,total reward
195,10000,11.0
461,20000,40.0
752,30000,64.0
1021,40000,74.0
1296,50000,63.0
1592,60000,79.0
1881,70000,73.0
2093,80000,40.0
2339,90000,55.0
2596,100000,68.0
