total reward,episodes,steps
0.0,240,10000
7.0,389,20000
16.0,535,30000
10.0,672,40000
19.0,795,50000
29.0,925,60000
28.0,1059,70000
36.0,1196,80000
77.0,1375,90000
100.0,1576,100000
