episodes,total reward,steps
131,2.0,10000
238,6.0,20000
426,96.0,30000
735,227.0,40000
1055,250.0,50000
1369,235.0,60000
1684,244.0,70000
1998,242.0,80000
2311,231.0,90000
2638,243.0,100000
