steps,total reward,episodes
10000,65.0,204
20000,98.0,437
30000,102.0,698
40000,111.0,980
50000,104.0,1236
60000,115.0,1506
70000,117.0,1782
80000,112.0,2016
90000,136.0,2318
100000,104.0,2546
