total reward,steps,episodes
-0.9400000000000006,10000,94
-2.289999999999995,20000,323
-3.5999999999999672,30000,683
-3.559999999999968,40000,1039
-3.569999999999968,50000,1396
-3.5899999999999674,60000,1755
-3.47999999999997,70000,2103
-3.709999999999965,80000,2474
-3.7799999999999634,90000,2852
-3.7199999999999647,100000,3224
