episodes,steps,total reward
296,10000,24.0
489,20000,10.0
719,30000,24.0
901,40000,18.0
1123,50000,17.0
1321,60000,16.0
1553,70000,23.0
1776,80000,20.0
1983,90000,22.0
2173,100000,30.0
