steps,total reward,episodes
10000,0.0,183
20000,0.0,316
30000,0.0,461
40000,0.0,583
50000,3.0,719
60000,13.0,842
70000,11.0,945
80000,14.0,1072
90000,17.0,1181
100000,18.0,1305
