episodes,total reward,steps
137,18.0,10000
244,24.0,20000
355,32.0,30000
498,64.0,40000
682,88.0,50000
867,82.0,60000
1099,136.0,70000
1342,131.0,80000
1633,190.0,90000
1971,241.0,100000
