steps,episodes,total reward
10000,163,42.0
20000,400,109.0
30000,648,120.0
40000,932,142.0
50000,1194,131.0
60000,1422,103.0
70000,1687,146.0
80000,1933,123.0
90000,2182,122.0
100000,2429,131.0
