episodes,steps,total reward
90,10000,11.0
310,20000,135.0
646,30000,256.0
1010,40000,256.0
1365,50000,259.0
1727,60000,265.0
2081,70000,269.0
2426,80000,267.0
2782,90000,262.0
3132,100000,269.0
