total reward,steps,episodes
0.0,10000,127
4.0,20000,222
146.0,30000,447
212.0,40000,742
293.0,50000,1105
296.0,60000,1476
296.0,70000,1846
287.0,80000,2212
270.0,90000,2560
319.0,100000,2951
