episodes,total reward,steps
122,-1.2200000000000009,10000
200,-0.7800000000000005,20000
274,-0.7400000000000004,30000
346,-0.7200000000000004,40000
395,-0.49000000000000027,50000
468,-0.7300000000000004,60000
530,-0.6200000000000003,70000
593,-0.6300000000000003,80000
633,-0.4000000000000002,90000
698,-0.6500000000000004,100000
