steps,total reward,episodes
10000,1.0,225
20000,7.0,392
30000,15.0,519
40000,9.0,652
50000,16.0,766
60000,25.0,902
70000,28.0,1014
80000,45.0,1162
90000,73.0,1330
100000,93.0,1537
