steps,total reward,episodes
10000,19.0,140
20000,34.0,287
30000,41.0,415
40000,74.0,598
50000,77.0,782
60000,132.0,1045
70000,180.0,1351
80000,217.0,1658
90000,205.0,1964
100000,219.0,2297
