total reward,steps,episodes
9.0,10000,141
148.0,20000,379
263.0,30000,727
286.0,40000,1111
316.0,50000,1498
318.0,60000,1891
297.0,70000,2257
305.0,80000,2647
310.0,90000,3030
304.0,100000,3421
