episodes,steps,total reward
170,10000,51.0
385,20000,81.0
633,30000,112.0
834,40000,80.0
1038,50000,77.0
1276,60000,100.0
1514,70000,97.0
1763,80000,95.0
1942,90000,65.0
2223,100000,118.0
