steps,total reward,episodes
10000,12.0,113
20000,21.0,218
30000,135.0,416
40000,324.0,809
50000,332.0,1222
60000,341.0,1652
70000,337.0,2081
80000,343.0,2502
90000,337.0,2928
100000,338.0,3346
