steps,episodes,total reward
10000,110,33.0
20000,254,92.0
30000,714,373.0
40000,1138,353.0
50000,1614,387.0
60000,2090,402.0
70000,2569,391.0
80000,3060,385.0
90000,3543,385.0
100000,4020,394.0
