episodes,total reward,steps
118,27.0,10000
244,28.0,20000
381,34.0,30000
525,44.0,40000
661,38.0,50000
823,43.0,60000
965,39.0,70000
1122,40.0,80000
1264,32.0,90000
1410,47.0,100000
