steps,episodes,total reward
10000,139,10.0
20000,390,177.0
30000,757,306.0
40000,1147,302.0
50000,1492,268.0
60000,1860,286.0
70000,2224,276.0
80000,2563,267.0
90000,2943,312.0
100000,3283,267.0
