steps,episodes,total reward
10000,211,18.0
20000,499,33.0
30000,810,58.0
40000,1094,43.0
50000,1342,37.0
60000,1633,55.0
70000,2001,73.0
80000,2353,93.0
90000,2688,65.0
100000,2990,74.0
