total reward,steps,episodes
0.0,10000,239
7.0,20000,385
12.0,30000,516
13.0,40000,661
15.0,50000,772
22.0,60000,898
29.0,70000,1030
43.0,80000,1175
58.0,90000,1325
82.0,100000,1499
